Income,Firstdate,Lastdate,Amount,rfaf2,rfaa2,pepstrfl,glast,gavr,class
5,9410,9510,0.11,2,G,0,25,25,0
6,9303,9601,0.25,4,D,X,7,5.44,0
3,8910,9508,0.26,2,E,X,10,9.16,0
2,9003,9602,0.26,4,E,0,10,8.33,0
3,9204,9603,0.23,3,E,X,14,10.63,0
5,9203,9505,0.13,1,F,X,20,9.66,0
0,9409,9601,0.13,3,F,0,12,10.5,0
6,9402,9503,0.15,1,F,0,17,9.66,0
1,9004,9702,0.09,1,G,0,0,27.12,0
0,9502,9507,0.09,1,F,0,16,13,0
7,9202,9512,0.09,1,G,0,30,30,0
4,8810,9603,0.37,4,D,X,4,4.88,0
4,9410,9610,0.13,2,F,X,10,10.14,1
4,9310,9511,0.25,4,E,X,6,8.9,0
0,9409,9602,0.26,4,D,X,4,3.25,0
6,9111,9512,0.2,2,E,X,10,11.6,1
0,9311,9601,0.18,3,E,0,12,9.85,0
0,9102,9507,0.12,1,F,0,15,11.66,0
2,8903,9509,0.35,3,D,X,4,4.04,0
5,9409,9601,0.11,2,F,0,16,12,0
7,8609,9512,0.16,1,G,X,100,20.06,0
5,9310,9507,0.08,1,F,0,20,16.66,0
3,9310,9512,0.09,1,F,0,15,11.66,0
1,9112,9602,0.23,3,E,0,10,5.71,0
1,8803,9512,0.18,1,F,X,15,11.53,0
3,8703,9509,0.63,4,D,X,3,3.2,0
0,9501,9504,0.12,1,F,0,20,17.5,0
3,9602,9602,0.07,1,F,0,15,15,0
0,9111,9512,0.12,1,F,0,17,14.14,0
5,9409,9512,0.12,2,F,0,10,10.66,0
2,9501,9602,0.17,3,E,X,10,8,0
4,9010,9603,0.18,2,E,0,12,8.36,0
4,9402,9504,0.06,1,F,0,20,15,0
0,9401,9506,0.11,1,G,0,50,25,0
3,9402,9512,0.16,1,G,0,30,23.75,0
0,9409,9506,0.08,1,F,0,20,15,0
2,9406,9512,0.15,3,G,0,10,18,0
6,9301,9505,0.11,1,G,0,60,29.2,0
0,9201,9603,0.4,4,E,X,10,7.71,1
7,9510,9510,0.06,1,G,0,25,25,0
4,9504,9603,0.19,4,G,X,30,25,1
1,9002,9510,0.13,1,G,0,50,23.37,0
7,8703,9505,0.25,1,E,X,10,9.47,0
3,9602,9602,0.06,1,F,0,20,20,0
2,8608,9603,0.37,3,E,X,10,8.46,0
1,8612,9512,0.28,1,F,X,15,9.3,0
6,9309,9603,0.12,1,F,0,15,10,0
5,9204,9603,0.32,4,E,X,10,8.75,0
4,9009,9504,0.08,1,F,0,20,11.66,0
0,9203,9601,0.26,3,F,X,21,16.25,0
1,8609,9601,0.28,3,D,X,5,3.78,0
3,8608,9512,0.32,1,E,X,10,6.04,1
2,9211,9509,0.22,1,F,X,17,12.1,0
7,9302,9602,0.3,4,E,X,10,7.66,0
5,8801,9512,0.21,2,F,0,17,9.16,0
0,8609,9611,0.21,2,E,X,10,11,1
2,9002,9510,0.18,1,F,0,15,15.41,0
5,8703,9512,0.38,3,E,X,6,9.53,0
1,9407,9602,0.08,1,F,0,20,15,0
0,9103,9512,0.21,2,G,X,100,30.61,0
2,9403,9509,0.12,2,F,0,16,10.25,0
0,9602,9603,0.13,2,F,0,15,15,0
3,8910,9512,0.17,1,G,X,25,18.5,0
1,9501,9601,0.1,1,F,0,15,10,0
1,9112,9512,0.25,4,E,0,10,6.53,0
2,8804,9507,0.16,2,E,X,10,9.09,0
6,9506,9601,0.14,3,E,0,11,7.66,0
4,9210,9512,0.14,1,F,0,15,9.33,0
2,9601,9602,0.15,2,F,0,3,13,0
2,8612,9512,0.2,1,F,X,18,12.33,0
5,8704,9510,0.15,1,F,0,17,8.05,0
0,8711,9510,0.24,4,D,X,6,4.62,0
2,8801,9506,0.2,2,F,X,16,13.13,0
5,9509,9601,0.1,2,F,0,15,12.5,0
2,9409,9511,0.06,1,G,0,60,55,0
2,9409,9512,0.29,4,D,X,7,5.5,0
2,9101,9507,0.17,2,E,X,10,10.3,0
0,9201,9603,0.21,3,E,X,10,7.66,0
6,9202,9603,0.13,2,F,0,15,8.66,0
0,9401,9601,0.1,1,G,0,25,16.25,0
1,9511,9511,0.08,1,F,0,20,20,0
4,9411,9509,0.08,1,G,0,25,15,0
0,8809,9602,0.39,4,D,X,5,4.77,0
0,9510,9510,0.06,1,F,0,20,20,0
0,9110,9601,0.18,3,E,0,10,7.12,0
6,9507,9509,0.09,2,F,0,15,10,0
0,9510,9510,0.06,1,G,0,50,50,0
4,9203,9510,0.1,2,F,X,15,11.4,0
1,8704,9512,0.34,2,E,X,10,9.39,0
5,8912,9601,0.43,3,E,X,12,9.04,0
5,9009,9701,0.16,2,F,X,10,11.56,0
1,8809,9511,0.15,1,G,X,25,15.63,0
4,9310,9508,0.19,1,G,0,35,15.3,0
1,9411,9701,0.1,2,G,0,5,17,0
2,8611,9512,0.37,3,D,X,6,5.05,1
3,9311,9509,0.17,2,F,X,15,13.66,0
0,9501,9512,0.14,3,F,0,20,15,0
2,9401,9512,0.17,2,G,X,25,15.83,0
0,9103,9505,0.11,1,F,0,20,12.25,0
0,9507,9507,0.06,1,G,0,25,25,0
3,9109,9505,0.18,1,F,X,15,10.65,0
3,8901,9512,0.08,1,G,0,100,66.66,1
0,9409,9504,0.07,1,G,0,25,17.5,0
7,8909,9511,0.19,2,E,X,5,28.71,0
0,9002,9602,0.28,2,F,X,10,12.75,0
3,9507,9601,0.11,2,F,0,20,20,0
1,9309,9511,0.29,4,D,X,6,3.7,0
4,8608,9512,0.25,2,F,X,20,14.05,0
2,8802,9702,0.23,4,F,X,10,16.61,0
5,9502,9601,0.09,1,F,0,16,13,0
0,8608,9505,0.6,1,E,X,10,7.16,0
5,9301,9509,0.11,2,F,0,15,13.4,0
7,8911,9602,0.17,2,F,X,15,12.54,1
0,9405,9506,0.17,1,F,0,17,15.83,0
5,9401,9512,0.08,1,G,0,25,18.33,0
5,9011,9512,0.09,1,G,0,25,19.6,0
0,9502,9511,0.07,1,G,0,25,25,0
2,9507,9603,0.12,3,F,X,15,8.33,0
5,9001,9504,0.09,1,F,0,18,14,0
1,8911,9609,0.22,4,D,X,5,5.05,1
5,9506,9602,0.13,3,E,0,10,6.66,0
0,9401,9511,0.12,1,F,0,15,9.5,0
1,9509,9603,0.12,2,F,0,15,12.5,0
5,8707,9603,0.3,4,E,X,7,6.61,0
0,8801,9601,0.14,1,F,X,19,12.8,0
0,9110,9509,0.13,1,F,0,15,10,0
6,9602,9602,0.07,1,F,0,20,20,0
2,8912,9512,0.18,3,E,X,7,5.71,0
1,9501,9507,0.09,1,F,0,20,15,0
7,9201,9509,0.15,2,F,0,15,13.75,0
3,9009,9504,0.08,1,F,0,15,15,0
3,8610,9603,0.22,3,D,0,5,4.85,1
7,9411,9602,0.18,3,E,0,13,8.25,0
2,8612,9603,0.23,2,G,X,30,9.22,0
6,8609,9504,0.33,1,F,X,17,9.17,0
1,8704,9602,0.14,1,G,0,26,13.11,0
0,9402,9601,0.14,1,F,0,15,6.33,0
4,9412,9603,0.1,1,F,0,20,15,1
4,8609,9601,0.22,3,E,X,10,4.93,0
6,9003,9512,0.12,2,F,0,12,9.66,0
1,9507,9507,0.07,1,F,0,15,15,0
4,9601,9601,0.07,1,F,0,15,15,0
2,8801,9602,0.15,1,F,0,15,12.72,0
0,9404,9603,0.23,4,D,0,6,5.28,0
1,9005,9511,0.15,1,G,X,27,24,0
3,9409,9601,0.13,3,F,0,20,15,0
5,9302,9602,0.08,1,G,0,35,21.66,0
5,9410,9603,0.16,4,G,0,25,23,0
0,8612,9512,0.22,1,F,X,15,8.78,0
6,9301,9508,0.27,3,D,X,6,4.83,0
4,8911,9506,0.06,2,G,0,100,76.42,0
3,8610,9512,0.2,2,E,X,10,6.23,0
5,9501,9509,0.09,1,F,0,15,10,0
0,8804,9512,0.21,4,F,X,17,13.21,0
1,9410,9510,0.08,1,F,0,20,17.5,0
4,8809,9511,0.13,2,G,0,25,18.88,0
5,8906,9603,0.3,1,E,X,10,14.47,0
2,8804,9506,0.19,1,E,X,10,10.3,0
0,9602,9602,0.07,1,F,0,20,20,0
1,9601,9601,0.06,1,F,0,15,15,0
5,8902,9511,0.2,3,F,X,15,11.36,0
0,9101,9512,0.22,4,E,X,10,8.5,0
0,9602,9602,0.07,1,F,0,20,20,0
3,9401,9510,0.16,2,F,X,15,10.33,0
3,9209,9507,0.06,1,F,0,20,16.66,0
6,9109,9508,0.21,2,E,X,10,8.36,0
0,9602,9602,0.07,1,G,0,25,25,0
6,9302,9504,0.09,1,G,0,35,20.25,0
0,8608,9608,0.39,4,E,X,15,4.9,0
2,9401,9603,0.25,4,E,X,9,7.22,0
7,9012,9511,0.2,3,F,X,20,14.5,0
4,8702,9602,0.25,1,E,X,12,6.62,0
4,8703,9512,0.59,3,D,X,5,2.61,0
0,8910,9609,0.25,1,F,X,12,10,0
5,8809,9512,0.17,1,G,0,25,11.81,0
0,9110,9509,0.12,1,F,X,20,10.28,0
0,9501,9602,0.26,4,D,X,6,4.57,0
0,9510,9510,0.06,1,F,0,15,15,0
0,8703,9601,0.34,4,G,X,27,14.07,0
5,9602,9603,0.13,2,F,0,15,10,0
7,8611,9601,0.22,2,F,X,15,11.66,0
0,9102,9603,0.25,3,D,X,5,5.07,1
6,9109,9512,0.23,4,E,0,3,8.25,0
4,9409,9512,0.16,3,E,X,12,10.8,0
1,9506,9512,0.14,3,E,0,10,8,0
1,9402,9512,0.16,1,G,X,100,20.83,0
0,9405,9511,0.18,1,F,0,17,11,0
4,9408,9602,0.11,2,F,0,16,14,0
0,9401,9512,0.24,4,G,X,9,11.25,0
6,9103,9603,0.34,4,F,X,17,12.25,0
5,9411,9602,0.11,2,F,0,20,16.66,0
0,9209,9511,0.17,3,F,0,14,12.25,0
2,9205,9601,0.08,1,F,0,20,16.25,0
7,9009,9602,0.12,1,G,0,25,19.16,0
5,9210,9512,0.09,1,F,0,22,15.5,0
1,9409,9602,0.25,4,D,X,6,4.28,0
4,9603,9603,0.08,1,G,0,25,25,0
2,8611,9603,0.28,4,E,X,10,11.11,0
6,8612,9603,0.23,3,E,0,5,8.47,0
2,9303,9603,0.15,3,E,0,5,6.66,0
5,9103,9603,0.24,4,E,0,3,6.37,0
5,9210,9504,0.27,1,F,X,20,15.61,0
4,9510,9510,0.07,1,F,0,15,15,0
1,9411,9603,0.18,3,F,0,15,10,0
4,9401,9512,0.13,1,F,0,20,12,0
4,9411,9506,0.08,1,F,0,20,15,0
5,9501,9601,0.09,1,F,0,20,12.5,0
5,9109,9512,0.1,1,F,0,20,12.8,0
1,8609,9510,0.29,1,F,X,15,12,0
5,9005,9503,0.14,1,F,X,15,16.11,0
5,8702,9512,0.22,3,E,X,12,8.4,1
1,9411,9512,0.16,3,E,0,10,9,0
5,9509,9509,0.05,1,G,0,25,25,0
5,8609,9702,0.14,1,F,X,0,10.23,0
0,9410,9601,0.13,2,F,0,12,13,0
5,9301,9509,0.29,4,D,X,5,4.58,0
7,8610,9601,0.23,4,D,0,4,4.87,0
5,9001,9601,0.13,1,F,X,20,8.14,0
0,9112,9602,0.37,4,D,0,6,4.2,0
3,9002,9512,0.16,2,E,0,14,13.1,0
4,9101,9504,0.08,1,F,0,15,12.5,0
0,9301,9601,0.4,4,D,0,7,5.44,0
1,8704,9510,0.15,1,E,X,12,11.81,0
5,9301,9511,0.12,1,F,0,20,8.8,0
2,9310,9506,0.06,1,F,0,15,10,0
5,8706,9509,0.18,1,E,X,14,7.41,0
7,9310,9602,0.12,2,F,0,12,11.75,1
4,9502,9512,0.12,2,F,0,10,11.66,1
6,9506,9506,0.06,1,F,0,20,20,0
5,8912,9512,0.13,1,F,0,20,10.85,0
5,8801,9512,0.37,1,E,X,10,6.83,0
2,9507,9603,0.27,3,E,0,10,5.33,0
5,9102,9505,0.11,1,G,0,50,47.15,0
0,9301,9506,0.23,1,F,0,15,8.5,0
0,9209,9512,0.17,1,G,X,28,24.55,0
3,9105,9505,0.09,1,F,0,20,17.4,0
5,9310,9511,0.21,4,D,X,5,5,0
2,9506,9603,0.18,4,E,0,10,7.25,0
1,9507,9602,0.1,2,F,0,20,20,0
4,8610,9601,0.21,3,F,X,15,7.56,0
3,9110,9602,0.12,1,F,0,20,10,0
4,8803,9701,0.13,1,F,0,10,10.62,0
4,8611,9601,0.17,2,E,X,12,7.18,0
6,9209,9505,0.05,1,G,0,200,60.25,0
7,8710,9507,0.37,4,E,X,10,9.65,0
2,8610,9601,0.21,2,E,X,8,6.31,0
0,9506,9602,0.13,3,E,X,13,11.66,0
1,8801,9512,0.28,3,F,X,15,9.31,0
5,9308,9604,0.19,4,E,0,5,6.45,0
0,9310,9512,0.36,4,D,X,6,4.76,0
0,9001,9512,0.17,3,G,0,30,28.9,0
4,9009,9512,0.09,2,G,0,30,28.4,0
6,9301,9505,0.11,1,F,0,15,10.75,0
7,9412,9512,0.09,1,F,0,20,20,0
5,8803,9510,0.11,1,G,X,25,16,0
4,9104,9510,0.23,3,F,X,15,9.76,0
1,9302,9512,0.18,3,E,0,10,7.28,0
1,9111,9512,0.13,2,G,0,25,12.83,0
5,9004,9601,0.14,3,F,0,15,11,0
0,8702,9601,0.18,1,E,X,12,8.87,0
0,9302,9511,0.12,1,F,0,15,10.6,0
2,9401,9509,0.18,3,E,X,5,6.33,0
1,9302,9511,0.09,1,F,0,15,10,0
5,9405,9511,0.12,2,F,0,20,16.25,0
0,8909,9512,0.2,1,F,X,15,7.83,0
5,9102,9601,0.12,2,F,0,10,17.14,0
0,9011,9612,0.18,2,F,0,10,15.27,0
3,9409,9512,0.12,2,G,0,25,37.5,1
2,8811,9603,0.18,3,G,0,20,20.91,0
2,9209,9505,0.13,1,F,X,17,10.5,0
4,9002,9506,0.2,1,F,X,16,10.91,0
1,8611,9512,0.17,1,F,X,15,7.81,0
0,8804,9508,0.18,2,F,X,15,12.66,1
7,9108,9509,0.21,2,F,X,15,9.93,0
0,8609,9512,0.32,3,D,X,7,4.73,0
2,8705,9603,0.32,3,D,X,8,6.08,0
5,9401,9512,0.06,1,G,0,25,17.5,0
2,8609,9509,0.23,3,D,X,8,5.41,0
1,9510,9510,0.06,1,F,0,20,20,0
5,9511,9610,0.11,1,G,0,25,25,0
2,9511,9511,0.06,1,G,0,25,25,0
0,9209,9512,0.11,2,F,X,15,11.2,0
4,8609,9603,0.3,3,D,X,5,6,0
4,9501,9512,0.16,3,E,0,10,10.5,0
4,8701,9601,0.14,1,G,X,40,23.5,1
0,9510,9510,0.06,1,F,0,15,15,0
0,9410,9509,0.11,1,F,X,15,13.33,0
3,8611,9512,0.33,1,E,X,12,7.2,0
6,8801,9701,0.3,1,E,X,15,9.11,0
1,8804,9603,0.18,1,E,X,10,9.64,0
4,9507,9507,0.05,1,G,0,25,25,0
2,9507,9507,0.05,1,F,0,15,15,0
7,9002,9602,0.26,4,F,X,15,10.84,0
0,9102,9511,0.1,1,G,0,30,17.33,0
0,9301,9602,0.12,4,F,X,20,17.66,0
0,9009,9602,0.16,3,F,X,10,8.5,0
5,8612,9508,0.59,4,D,X,5,5.97,0
3,9209,9603,0.32,4,D,X,5,5.37,1
6,8707,9512,0.16,1,G,X,100,45.83,0
6,9302,9512,0.09,2,F,0,20,14,0
5,9506,9512,0.19,4,E,0,7,6.75,0
0,9103,9509,0.4,2,F,X,11,9.04,0
5,9601,9601,0.06,1,G,0,103,103,0
2,9601,9601,0.07,1,F,0,20,20,0
0,9402,9512,0.2,3,F,0,15,9.87,0
5,9203,9512,0.14,3,F,0,20,11.28,0
0,9301,9511,0.15,2,F,0,15,7.83,0
2,8911,9603,0.35,3,D,X,4,3.71,0
5,9502,9512,0.16,3,E,X,10,6.75,0
2,8909,9601,0.16,2,G,X,39,8.1,0
2,9001,9508,0.13,1,F,X,20,17,1
0,9209,9601,0.23,3,F,X,12,11.63,0
2,8804,9504,0.27,1,E,X,12,8.21,0
4,9410,9603,0.14,3,F,0,16,13,0
5,9207,9510,0.09,2,F,0,10,13.75,0
2,8612,9512,0.29,1,E,X,11,7.42,0
5,9005,9603,0.15,3,G,X,10,8.37,0
3,9602,9602,0.07,1,G,0,25,25,0
4,9110,9511,0.16,1,F,X,20,9.88,0
4,9311,9509,0.11,1,F,0,15,8.75,0
7,9411,9602,0.17,3,F,0,15,9.25,0
7,9203,9505,0.11,1,F,0,15,12,0
7,9403,9603,0.12,1,F,0,20,14,0
0,9401,9509,0.29,4,D,X,5,5.3,0
2,9112,9603,0.13,1,G,X,25,15.71,0
5,8901,9601,0.24,2,E,X,12,7.37,0
1,8801,9602,0.15,1,F,0,15,10.4,0
0,9304,9612,0.09,1,G,0,75,65,0
2,9203,9601,0.19,3,E,0,12,8.3,0
7,9407,9603,0.18,4,F,X,11,10.83,0
0,8810,9509,0.08,1,F,0,20,17.4,0
4,9302,9612,0.1,1,F,0,20,16,0
4,9312,9512,0.1,1,F,0,15,12.33,0
1,9302,9601,0.43,4,F,X,13,9.26,1
0,9309,9603,0.1,2,G,0,30,25,0
0,9209,9511,0.29,4,F,X,17,11.64,0
0,9309,9512,0.13,2,F,X,15,9,0
4,9102,9602,0.15,2,E,0,10,13.88,0
1,8611,9512,0.28,3,F,X,15,7.85,0
1,9601,9601,0.07,1,F,0,20,20,0
4,9409,9512,0.07,1,G,0,25,17.5,0
0,9507,9512,0.1,2,G,0,25,22.5,0
2,9311,9512,0.11,2,G,0,35,20.25,0
5,9004,9603,0.19,3,F,X,17,14.08,0
1,9302,9511,0.08,1,F,0,15,11.66,0
5,8904,9509,0.4,3,D,X,5,5.21,0
7,9310,9506,0.31,3,E,X,8,6.16,0
5,9402,9603,0.09,1,G,0,27,17.33,0
0,9109,9507,0.1,1,G,0,36,23,0
0,9005,9701,0.46,3,D,X,5,3.22,0
2,9502,9506,0.08,1,F,0,20,15,0
5,8609,9603,0.21,1,E,X,10,7.92,0
0,9001,9602,0.35,3,F,X,10,11.2,0
2,9001,9602,0.15,2,G,X,100,36.8,1
2,8902,9601,0.41,4,E,X,11,8.84,0
5,9410,9512,0.2,4,D,0,7,6.4,0
7,9209,9601,0.35,4,E,X,12,8.88,0
2,9004,9509,0.1,1,F,0,15,11.16,0
0,9509,9601,0.11,2,F,0,15,14,0
3,8703,9512,0.23,3,E,X,10,5.8,0
0,8610,9611,0.38,3,D,X,10,3.92,0
0,9010,9512,0.16,1,F,X,20,8.6,0
2,8901,9506,0.12,1,F,0,17,10.1,0
0,8608,9601,0.48,4,D,X,8,5.87,0
7,8810,9602,0.2,2,E,X,12,9.7,0
0,9501,9512,0.27,4,D,X,7,5.5,1
4,8706,9504,0.17,1,F,X,21,11.54,0
2,9506,9702,0.18,3,E,0,10,9,0
7,9205,9511,0.19,2,G,0,34,12.8,0
3,8811,9609,0.17,3,E,0,25,16.6,0
0,9403,9602,0.22,4,D,0,7,5,0
4,8711,9512,0.18,1,F,X,21,12.28,0
4,9111,9509,0.55,4,E,X,10,8.58,0
6,8801,9603,0.17,3,F,0,10,8.45,0
0,9401,9602,0.23,1,F,0,20,23.33,0
0,8608,9505,0.29,1,F,X,15,9.31,0
2,8912,9512,0.26,2,E,X,10,13.77,0
4,8801,9602,0.15,1,G,X,100,52,0
7,9002,9510,0.27,1,F,X,20,8.88,1
3,9210,9507,0.1,1,F,X,20,26,0
4,9001,9508,0.18,2,E,X,10,9.54,1
1,9002,9603,0.24,4,F,X,10,11.81,0
0,8910,9509,0.19,1,F,X,20,15,0
3,9210,9601,0.13,1,F,0,15,8,0
2,9412,9506,0.09,1,F,0,16,13,0
6,9202,9601,0.19,4,F,X,17,11.55,1
0,9308,9510,0.06,1,F,0,15,15,0
4,9602,9602,0.07,1,F,0,15,15,0
7,8909,9506,0.23,1,F,X,15,6.73,0
5,9505,9601,0.13,3,E,X,10,8.33,0
7,9411,9509,0.07,1,F,0,15,22.5,0
1,8608,9512,0.67,4,D,X,5,1.57,0
0,9506,9506,0.05,1,G,0,50,50,0
4,9101,9509,0.15,1,F,X,20,12.25,0
5,9211,9603,0.1,1,F,0,20,10.25,0
4,9103,9602,0.24,1,F,X,15,5.83,0
4,9507,9512,0.17,3,E,0,10,6.66,0
5,8610,9601,0.28,4,E,X,11,5.95,0
0,8609,9511,0.15,1,G,X,40,33.75,0
0,8607,9603,0.45,4,D,X,3,3.69,0
4,8702,9602,0.28,1,E,X,11,4.71,0
3,9602,9602,0.07,1,G,0,25,25,0
4,8612,9603,0.2,4,E,X,10,8.61,0
2,9311,9506,0.24,2,F,0,15,14.16,0
2,8801,9506,0.14,1,F,0,20,9.22,0
5,9510,9510,0.07,1,F,0,15,15,0
6,9101,9505,0.12,1,G,0,50,21.14,0
7,9502,9512,0.13,2,F,0,20,13.33,0
7,9310,9601,0.08,1,G,0,100,43.33,0
5,9302,9602,0.11,2,F,0,19,14,0
0,9009,9511,0.12,2,G,0,10,22.14,0
5,9509,9509,0.07,1,F,0,20,20,0
2,9310,9602,0.33,4,D,X,3,4.55,0
1,8802,9506,0.22,1,F,X,15,16,0
5,8801,9509,0.11,2,F,0,20,18.12,0
0,9510,9510,0.06,1,F,0,20,20,0
1,9209,9512,0.13,1,F,0,20,10,0
7,9402,9603,0.23,4,D,X,5,5.33,0
4,9111,9602,0.19,4,E,0,10,7.44,0
7,8607,9506,0.13,1,F,0,15,9,0
0,8802,9507,0.24,1,E,X,10,6.87,0
3,8909,9511,0.27,3,D,X,6,6.05,0
7,9402,9601,0.19,3,F,X,18,16.14,0
0,9603,9603,0.11,1,F,0,15,15,0
4,8608,9512,0.22,1,F,X,20,5.94,0
5,8805,9605,0.09,1,F,0,20,17.71,0
2,9302,9512,0.16,2,F,0,10,11.77,0
0,9501,9512,0.3,2,G,0,20,22,0
0,8809,9510,0.13,1,F,0,15,10.37,0
3,8810,9509,0.09,1,G,0,25,16.4,0
3,9402,9508,0.14,2,F,X,15,11.4,0
3,8707,9601,0.19,1,G,X,40,16,0
7,9401,9601,0.12,2,F,0,13,10.75,0
0,8911,9504,0.14,1,F,0,20,16.11,1
7,8704,9508,0.16,2,E,X,10,8.36,0
2,9510,9603,0.11,2,G,0,25,17.5,0
0,9102,9603,0.58,4,E,X,7,6.43,0
0,9511,9511,0.07,1,G,0,25,25,0
5,8801,9508,0.27,1,E,X,13,9.85,0
0,8709,9512,0.16,3,G,0,15,23.84,0
0,9512,9512,0.07,1,F,0,15,15,0
2,8612,9512,0.33,3,E,X,13,7.46,0
0,8702,9512,0.18,1,F,X,20,11.07,0
6,9004,9603,0.14,1,G,0,36,25.62,0
1,8707,9511,0.16,2,F,X,20,12.18,0
2,8705,9512,0.28,3,E,X,12,8.38,0
4,9603,9603,0.08,1,F,0,20,20,0
0,9210,9601,0.08,1,F,0,20,11.66,0
2,8702,9603,0.24,1,E,X,12,6.44,0
5,9401,9504,0.06,1,G,0,25,15,0
7,9501,9512,0.21,4,G,0,10,11.83,0
4,8808,9602,0.13,2,F,X,10,10,0
0,9511,9512,0.11,2,G,0,25,22.5,0
5,9504,9602,0.08,2,F,0,20,15,0
0,8707,9512,0.22,2,E,X,12,7.4,0
2,9506,9608,0.14,3,E,0,10,8.75,0
0,9301,9601,0.08,1,G,0,25,13.33,0
2,9510,9511,0.1,2,G,0,25,24,0
0,9002,9508,0.13,1,F,0,15,7.85,0
6,9602,9602,0.08,1,F,0,15,15,0
6,9403,9512,0.11,2,G,0,25,26,0
7,9401,9504,0.09,1,G,0,25,20,0
4,9009,9506,0.17,1,F,0,15,6,0
2,8801,9508,0.34,3,E,X,13,7.44,0
2,8909,9511,0.1,2,F,0,18,13.6,0
4,9110,9504,0.22,1,E,X,10,13.84,0
5,9311,9512,0.09,2,G,0,25,33.33,0
1,9401,9601,0.19,3,E,0,10,7,0
5,8901,9511,0.22,2,E,X,12,10.62,0
4,9101,9602,0.2,3,G,X,25,17.92,0
1,9501,9702,0.2,3,E,X,10,7.27,0
2,8801,9505,0.31,1,F,X,20,13.86,0
1,8608,9610,0.43,4,D,X,2,2.36,0
0,8909,9602,0.21,3,D,0,9,8.18,0
3,9102,9510,0.16,2,E,X,10,10.77,0
7,8804,9506,0.11,1,G,X,40,21,0
2,9001,9512,0.22,2,F,X,15,8.3,0
2,9506,9506,0.06,1,F,0,20,20,0
5,9409,9507,0.08,1,F,0,15,12.5,0
6,9401,9506,0.11,1,F,0,15,7.66,0
1,8801,9505,0.16,1,F,X,17,12.63,0
5,8801,9512,0.1,1,F,0,15,13,0
5,8809,9512,0.42,4,E,X,11,7.33,0
0,8704,9611,0.25,2,E,X,10,8.86,0
4,8802,9701,0.26,4,F,X,10,12.3,0
6,9102,9601,0.18,2,F,X,15,11.18,0
6,8608,9601,0.48,4,G,X,30,4.39,0
0,9401,9602,0.14,2,F,0,10,11.4,0
7,9310,9505,0.13,1,F,X,15,12,0
7,8610,9602,0.34,4,D,X,3,3.37,0
2,8704,9601,0.38,4,D,X,5,2.5,0
5,8706,9512,0.21,3,G,X,25,12.19,0
0,9509,9509,0.07,1,F,0,15,15,0
6,8706,9512,0.28,1,F,X,15,9.27,0
3,9310,9602,0.1,2,F,0,16,10.25,0
0,9210,9512,0.1,1,F,0,20,13,0
5,9510,9510,0.05,1,G,0,25,25,0
1,8801,9511,0.24,1,E,X,10,3.75,0
0,9103,9602,0.25,2,F,X,16,11.18,0
1,8611,9512,0.17,2,E,X,12,8.08,0
3,8703,9602,0.15,2,E,0,10,7,0
5,9010,9604,0.28,3,D,X,2,8.41,0
5,9409,9511,0.09,1,F,0,15,10,0
1,9511,9511,0.08,1,F,0,15,15,0
0,9412,9512,0.08,1,G,0,30,27.5,0
6,9601,9601,0.07,1,G,0,25,25,0
4,9601,9601,0.07,1,F,0,15,15,0
4,9101,9602,0.23,3,E,X,10,7.5,0
1,9103,9511,0.13,2,G,0,30,22.71,0
5,9109,9603,0.29,4,E,X,10,8.25,0
1,8610,9601,0.33,1,E,X,10,7.65,0
4,9104,9511,0.13,2,F,0,20,12.4,0
7,9201,9512,0.11,1,F,0,15,11,0
0,9411,9511,0.09,1,F,0,16,13,0
7,9504,9508,0.11,2,F,0,5,10,0
1,9601,9601,0.07,1,F,0,20,20,0
5,9506,9512,0.09,2,G,0,30,22.5,0
0,8701,9506,0.11,1,G,0,100,88.37,0
2,9011,9512,0.12,1,G,0,25,24.37,0
0,8804,9504,0.19,1,F,X,18,15.11,0
0,9506,9509,0.09,2,F,0,10,15,0
1,8705,9512,0.31,1,E,X,13,7.08,0
4,9301,9511,0.17,2,F,0,15,7.14,0
2,9004,9601,0.32,3,D,X,3,8.68,0
6,9503,9510,0.08,1,F,0,21,18,0
5,9201,9601,0.21,2,F,X,15,7.1,0
0,9602,9602,0.07,1,G,0,28,28,0
2,9210,9512,0.12,1,F,0,15,9.2,0
6,9310,9510,0.17,2,F,X,21,12.71,0
4,8801,9602,0.28,2,F,X,5,20.36,0
6,9312,9506,0.11,1,F,0,15,9,0
0,8710,9603,0.19,1,F,0,15,6.08,0
0,8911,9506,0.18,1,F,X,15,11.75,0
2,8801,9512,0.37,4,D,X,5,5.08,0
0,9602,9602,0.07,1,F,0,20,20,0
0,9509,9509,0.06,1,F,0,20,20,0
5,9410,9511,0.2,3,G,0,30,17.5,0
6,9201,9505,0.13,1,F,0,20,14.33,1
0,9409,9603,0.31,4,D,X,5,5.11,0
5,9410,9505,0.08,1,F,0,17,16,0
4,9302,9512,0.19,4,E,0,5,7.14,0
4,8809,9504,0.25,1,E,X,11,8.25,0
0,9506,9506,0.05,1,G,0,30,30,0
1,8801,9512,0.45,4,E,X,14,6.96,0
5,9109,9601,0.13,3,E,0,11,7.66,0
0,8909,9506,0.17,2,F,X,15,12.81,0
5,9410,9602,0.2,3,E,0,10,6.83,0
0,9310,9511,0.13,2,F,0,23,13.4,0
